# kt ab 0.4_0.5 0.5_0.6 0.6_0.7 0.7_0.8 0.8_0.9 0.9_1.0 1.0_1.1 1.1_1.2 1.2_1.3 1.3_1.5 1.5_1.8 1.8_2.2 2.2_2.8 2.8_3.5 3.5_4.5 4.5_6.2 6.2_7.0 7.0_10.0
0.361239  0.157895  7.9569 7.4986 8.9476 13.9912 9.1453 3.8460 3.5176 1.8897 0.9756 1.9012 0.9317 0.3702 0.0764 0.0115 0.0013 0.0001 0.0000 0.0000 
0.361239  0.236842  9.2040 9.1945 11.8341 19.4879 12.6871 5.1282 4.6534 2.3259 1.1923 2.4548 1.1255 0.4720 0.0942 0.0140 0.0016 0.0001 0.0000 0.0000 
0.361239  0.315789  10.4511 10.8904 14.7206 24.9845 16.2290 6.4104 5.7893 2.7622 1.4091 3.0085 1.3192 0.5739 0.1121 0.0164 0.0019 0.0001 0.0000 0.0000 
0.361239  0.394737  11.6983 12.5863 17.6072 30.4812 19.7708 7.6927 6.9251 3.1985 1.6258 3.5621 1.5129 0.6757 0.1299 0.0188 0.0022 0.0001 0.0000 0.0000 
0.361239  0.473684  12.9454 14.2821 20.4937 35.9779 23.3126 8.9749 8.0609 3.6347 1.8425 4.1157 1.7066 0.7776 0.1477 0.0212 0.0024 0.0001 0.0000 0.0000 
0.361239  0.552632  14.1926 15.9780 23.3802 41.4746 26.8545 10.2571 9.1967 4.0710 2.0592 4.6694 1.9003 0.8794 0.1655 0.0237 0.0027 0.0001 0.0000 0.0000 
0.361239  0.631579  15.4397 17.6739 26.2667 46.9712 30.3963 11.5394 10.3326 4.5073 2.2759 5.2230 2.0941 0.9813 0.1833 0.0261 0.0030 0.0001 0.0000 0.0000 
0.361239  0.710526  16.6868 19.3698 29.1533 52.4679 33.9382 12.8216 11.4684 4.9435 2.4926 5.7766 2.2878 1.0831 0.2011 0.0285 0.0033 0.0002 0.0000 0.0000 
0.361239  0.789474  17.9340 21.0657 32.0398 57.9646 37.4800 14.1038 12.6042 5.3798 2.7094 6.3303 2.4815 1.1849 0.2189 0.0309 0.0035 0.0002 0.0000 0.0000 
0.361239  0.868421  19.1811 22.7615 34.9263 63.4612 41.0219 15.3860 13.7400 5.8161 2.9261 6.8839 2.6752 1.2868 0.2367 0.0334 0.0038 0.0002 0.0000 0.0000 
0.361239  0.947368  20.4282 24.4574 37.8128 68.9579 44.5637 16.6683 14.8758 6.2523 3.1428 7.4375 2.8689 1.3886 0.2545 0.0358 0.0041 0.0002 0.0000 0.0000 
0.361239  1.02632  21.6754 26.1534 40.6995 74.4549 48.1057 17.9506 16.0117 6.6886 3.3595 7.9912 3.0627 1.4905 0.2723 0.0382 0.0044 0.0002 0.0000 0.0000 
0.361239  1.10526  22.9225 27.8491 43.5858 79.9510 51.6473 19.2327 17.1474 7.1248 3.5762 8.5448 3.2564 1.5923 0.2901 0.0406 0.0047 0.0002 0.0000 0.0000 
0.361239  1.18421  24.1696 29.5451 46.4724 85.4479 55.1892 20.5149 18.2833 7.5611 3.7930 9.0985 3.4501 1.6942 0.3080 0.0431 0.0049 0.0002 0.0000 0.0000 
0.361239  1.26316  25.4168 31.2410 49.3590 90.9447 58.7312 21.7972 19.4192 7.9974 4.0097 9.6521 3.6438 1.7960 0.3258 0.0455 0.0052 0.0002 0.0000 0.0000 
0.361239  1.34211  26.6640 32.9369 52.2456 96.4416 62.2731 23.0795 20.5550 8.4337 4.2264 10.2058 3.8376 1.8979 0.3436 0.0479 0.0055 0.0003 0.0000 0.0000 
0.361239  1.42105  27.9110 34.6326 55.1319 101.9377 65.8146 24.3616 21.6907 8.8699 4.4431 10.7593 4.0313 1.9997 0.3614 0.0504 0.0058 0.0003 0.0000 0.0000 
0.361239  1.5  29.1582 36.3286 58.0185 107.4346 69.3566 25.6439 22.8266 9.3062 4.6598 11.3130 4.2250 2.1016 0.3792 0.0528 0.0060 0.0003 0.0000 0.0000 
0.398647  0  5.8347 4.5065 3.6000 3.5651 2.4811 1.5777 1.5485 1.2803 0.7285 1.0879 0.7977 0.2660 0.0734 0.0142 0.0020 0.0001 0.0000 0.0000 
0.398647  0.0789474  6.9097 6.0926 6.4456 9.8040 6.6275 2.9724 2.9230 1.8142 0.9928 1.7774 1.0485 0.4095 0.1010 0.0186 0.0026 0.0002 0.0000 0.0000 
0.398647  0.157895  7.9848 7.6787 9.2913 16.0429 10.7740 4.3672 4.2976 2.3482 1.2571 2.4668 1.2993 0.5530 0.1287 0.0230 0.0032 0.0002 0.0000 0.0000 
0.398647  0.236842  9.0598 9.2648 12.1369 22.2818 14.9205 5.7619 5.6721 2.8821 1.5214 3.1563 1.5501 0.6965 0.1563 0.0274 0.0039 0.0002 0.0000 0.0000 
0.398647  0.315789  10.1348 10.8508 14.9824 28.5206 19.0670 7.1566 7.0465 3.4160 1.7857 3.8457 1.8008 0.8400 0.1840 0.0317 0.0045 0.0003 0.0000 0.0000 
0.398647  0.394737  11.2098 12.4370 17.8281 34.7596 23.2135 8.5514 8.4211 3.9500 2.0500 4.5351 2.0516 0.9834 0.2116 0.0361 0.0051 0.0003 0.0000 0.0000 
0.398647  0.473684  12.2849 14.0231 20.6737 40.9984 27.3600 9.9461 9.7956 4.4839 2.3143 5.2246 2.3024 1.1269 0.2393 0.0405 0.0057 0.0003 0.0000 0.0000 
0.398647  0.552632  13.3599 15.6092 23.5193 47.2374 31.5065 11.3409 11.1701 5.0179 2.5786 5.9140 2.5532 1.2704 0.2669 0.0449 0.0063 0.0004 0.0000 0.0000 
0.398647  0.631579  14.4349 17.1953 26.3649 53.4762 35.6529 12.7356 12.5446 5.5518 2.8429 6.6035 2.8040 1.4139 0.2946 0.0493 0.0069 0.0004 0.0000 0.0000 
0.398647  0.710526  15.5099 18.7814 29.2105 59.7151 39.7994 14.1303 13.9191 6.0858 3.1072 7.2929 3.0548 1.5574 0.3222 0.0537 0.0075 0.0005 0.0000 0.0000 
0.398647  0.789474  16.5850 20.3675 32.0561 65.9540 43.9459 15.5251 15.2936 6.6197 3.3715 7.9823 3.3056 1.7009 0.3499 0.0581 0.0081 0.0005 0.0000 0.0000 
0.398647  0.868421  17.6600 21.9536 34.9017 72.1929 48.0924 16.9198 16.6681 7.1537 3.6358 8.6718 3.5564 1.8444 0.3775 0.0625 0.0087 0.0005 0.0000 0.0000 
0.398647  0.947368  18.7350 23.5397 37.7473 78.4317 52.2389 18.3145 18.0426 7.6876 3.9002 9.3612 3.8072 1.9878 0.4052 0.0669 0.0093 0.0006 0.0000 0.0000 
0.398647  1.02632  19.8101 25.1258 40.5931 84.6710 56.3856 19.7094 19.4172 8.2216 4.1645 10.0507 4.0580 2.1313 0.4329 0.0712 0.0099 0.0006 0.0000 0.0000 
0.398647  1.10526  20.8850 26.7118 43.4384 90.9093 60.5317 21.1040 20.7915 8.7555 4.4288 10.7401 4.3087 2.2748 0.4605 0.0756 0.0105 0.0006 0.0000 0.0000 
0.398647  1.18421  21.9601 28.2979 46.2841 97.1484 64.6783 22.4987 22.1661 9.2895 4.6931 11.4295 4.5595 2.4183 0.4882 0.0800 0.0111 0.0007 0.0000 0.0000 
0.398647  1.26316  23.0351 29.8841 49.1298 103.3875 68.8249 23.8935 23.5406 9.8234 4.9574 12.1190 4.8103 2.5618 0.5158 0.0844 0.0117 0.0007 0.0000 0.0000 
0.398647  1.34211  24.1102 31.4703 51.9755 109.6266 72.9715 25.2883 24.9152 10.3574 5.2217 12.8085 5.0611 2.7053 0.5435 0.0888 0.0123 0.0008 0.0000 0.0000 
0.398647  1.42105  25.1851 33.0562 54.8208 115.8649 77.1176 26.6829 26.2896 10.8913 5.4860 13.4978 5.3119 2.8487 0.5711 0.0932 0.0129 0.0008 0.0000 0.0000 
0.398647  1.5  26.2602 34.6424 57.6665 122.1040 81.2643 28.0777 27.6641 11.4252 5.7503 14.1873 5.5627 2.9922 0.5988 0.0976 0.0135 0.0008 0.0000 0.0000 
0.439929  0  6.1767 4.8550 3.9947 4.1722 2.9383 1.9019 1.8792 1.5668 0.9475 1.4421 1.1236 0.4055 0.1240 0.0278 0.0048 0.0004 0.0000 0.0000 
0.439929  0.0789474  7.0889 6.3400 6.7940 11.0571 7.7615 3.4123 3.4679 2.2081 1.2590 2.2696 1.4395 0.6004 0.1648 0.0351 0.0060 0.0004 0.0000 0.0000 
0.439929  0.157895  8.0012 7.8251 9.5933 17.9421 12.5846 4.9227 5.0566 2.8494 1.5704 3.0971 1.7553 0.7954 0.2056 0.0425 0.0072 0.0005 0.0000 0.0000 
0.439929  0.236842  8.9134 9.3102 12.3926 24.8271 17.4077 6.4331 6.6453 3.4907 1.8819 3.9246 2.0711 0.9904 0.2464 0.0499 0.0084 0.0006 0.0000 0.0000 
0.439929  0.315789  9.8256 10.7953 15.1918 31.7120 22.2309 7.9435 8.2340 4.1320 2.1933 4.7521 2.3869 1.1854 0.2871 0.0573 0.0096 0.0007 0.0000 0.0000 
0.439929  0.394737  10.7378 12.2804 17.9912 38.5970 27.0540 9.4540 9.8228 4.7733 2.5048 5.5797 2.7027 1.3804 0.3279 0.0646 0.0108 0.0008 0.0000 0.0000 
0.439929  0.473684  11.6500 13.7655 20.7904 45.4820 31.8772 10.9644 11.4115 5.4146 2.8163 6.4072 3.0185 1.5754 0.3687 0.0720 0.0120 0.0009 0.0000 0.0000 
0.439929  0.552632  12.5622 15.2505 23.5898 52.3670 36.7004 12.4748 13.0002 6.0559 3.1277 7.2347 3.3344 1.7704 0.4095 0.0794 0.0132 0.0010 0.0000 0.0000 
0.439929  0.631579  13.4744 16.7356 26.3890 59.2519 41.5235 13.9852 14.5889 6.6972 3.4392 8.0622 3.6502 1.9654 0.4502 0.0868 0.0145 0.0011 0.0000 0.0000 
0.439929  0.710526  14.3866 18.2207 29.1883 66.1369 46.3466 15.4956 16.1777 7.3385 3.7507 8.8897 3.9660 2.1604 0.4910 0.0941 0.0157 0.0012 0.0000 0.0000 
0.439929  0.789474  15.2988 19.7058 31.9877 73.0219 51.1698 17.0060 17.7664 7.9798 4.0621 9.7173 4.2818 2.3553 0.5318 0.1015 0.0169 0.0013 0.0000 0.0000 
0.439929  0.868421  16.2111 21.1909 34.7869 79.9068 55.9929 18.5164 19.3551 8.6211 4.3736 10.5448 4.5976 2.5503 0.5726 0.1089 0.0181 0.0014 0.0000 0.0000 
0.439929  0.947368  17.1233 22.6760 37.5862 86.7918 60.8160 20.0268 20.9438 9.2624 4.6850 11.3723 4.9134 2.7453 0.6133 0.1163 0.0193 0.0015 0.0000 0.0000 
0.439929  1.02632  18.0355 24.1611 40.3857 93.6771 65.6395 21.5373 22.5326 9.9038 4.9965 12.1999 5.2293 2.9403 0.6541 0.1236 0.0205 0.0016 0.0000 0.0000 
0.439929  1.10526  18.9477 25.6461 43.1847 100.5615 70.4621 23.0476 24.1212 10.5450 5.3079 13.0273 5.5451 3.1353 0.6949 0.1310 0.0217 0.0017 0.0000 0.0000 
0.439929  1.18421  19.8599 27.1312 45.9841 107.4467 75.2855 24.5580 25.7100 11.1863 5.6194 13.8549 5.8609 3.3303 0.7357 0.1384 0.0229 0.0018 0.0000 0.0000 
0.439929  1.26316  20.7721 28.6163 48.7835 114.3319 80.1088 26.0685 27.2988 11.8277 5.9309 14.6824 6.1767 3.5253 0.7764 0.1458 0.0241 0.0018 0.0000 0.0000 
0.439929  1.34211  21.6844 30.1015 51.5829 121.2171 84.9321 27.5790 28.8875 12.4690 6.2424 15.5099 6.4925 3.7203 0.8172 0.1531 0.0254 0.0019 0.0000 0.0000 
0.439929  1.42105  22.5965 31.5864 54.3819 128.1014 89.7548 29.0892 30.4761 13.1102 6.5538 16.3374 6.8083 3.9153 0.8580 0.1605 0.0266 0.0020 0.0000 0.0000 
0.439929  1.5  23.5087 33.0716 57.1813 134.9866 94.5781 30.5997 32.0649 13.7516 6.8653 17.1649 7.1242 4.1103 0.8988 0.1679 0.0278 0.0021 0.0000 0.0000 
0.485486  0  6.4810 5.1383 4.3295 4.7949 3.4290 2.2447 2.2286 1.8665 1.1909 1.8504 1.5234 0.5904 0.1983 0.0506 0.0102 0.0009 0.0000 0.0000 
0.485486  0.0789474  7.2517 6.5175 7.0665 12.1793 9.0208 3.9135 4.0022 2.6273 1.5480 2.8086 1.9106 0.8471 0.2559 0.0622 0.0124 0.0011 0.0000 0.0000 
0.485486  0.157895  8.0224 7.8967 9.8035 19.5636 14.6127 5.5823 5.7758 3.3881 1.9051 3.7668 2.2978 1.1038 0.3135 0.0738 0.0147 0.0013 0.0000 0.0000 
0.485486  0.236842  8.7931 9.2759 12.5405 26.9479 20.2046 7.2511 7.5494 4.1489 2.2622 4.7250 2.6850 1.3605 0.3711 0.0855 0.0169 0.0016 0.0000 0.0000 
0.485486  0.315789  9.5637 10.6551 15.2775 34.3322 25.7964 8.9199 9.3230 4.9098 2.6193 5.6831 3.0722 1.6172 0.4287 0.0971 0.0192 0.0018 0.0000 0.0000 
0.485486  0.394737  10.3344 12.0343 18.0146 41.7166 31.3883 10.5887 11.0967 5.6706 2.9765 6.6413 3.4594 1.8739 0.4864 0.1087 0.0214 0.0020 0.0000 0.0000 
0.485486  0.473684  11.1051 13.4135 20.7516 49.1009 36.9802 12.2575 12.8703 6.4314 3.3336 7.5995 3.8466 2.1306 0.5440 0.1204 0.0237 0.0022 0.0000 0.0000 
0.485486  0.552632  11.8758 14.7927 23.4886 56.4853 42.5721 13.9263 14.6439 7.1922 3.6907 8.5577 4.2339 2.3874 0.6016 0.1320 0.0259 0.0024 0.0000 0.0000 
0.485486  0.631579  12.6464 16.1719 26.2256 63.8695 48.1639 15.5951 16.4175 7.9530 4.0478 9.5159 4.6211 2.6441 0.6592 0.1436 0.0282 0.0026 0.0000 0.0000 
0.485486  0.710526  13.4171 17.5511 28.9627 71.2538 53.7557 17.2639 18.1911 8.7138 4.4049 10.4741 5.0083 2.9008 0.7168 0.1553 0.0304 0.0028 0.0000 0.0000 
0.485486  0.789474  14.1878 18.9303 31.6997 78.6382 59.3477 18.9327 19.9647 9.4747 4.7621 11.4323 5.3955 3.1575 0.7744 0.1669 0.0327 0.0030 0.0000 0.0000 
0.485486  0.868421  14.9584 20.3095 34.4367 86.0225 64.9395 20.6015 21.7383 10.2355 5.1192 12.3904 5.7827 3.4142 0.8320 0.1785 0.0349 0.0032 0.0000 0.0000 
0.485486  0.947368  15.7291 21.6887 37.1737 93.4068 70.5313 22.2703 23.5119 10.9963 5.4763 13.3486 6.1699 3.6709 0.8897 0.1902 0.0372 0.0035 0.0000 0.0000 
0.485486  1.02632  16.4998 23.0680 39.9109 100.7916 76.1235 23.9392 25.2857 11.7572 5.8334 14.3069 6.5572 3.9276 0.9473 0.2018 0.0394 0.0037 0.0000 0.0000 
0.485486  1.10526  17.2704 24.4471 42.6477 108.1752 81.7149 25.6078 27.0591 12.5179 6.1905 15.2650 6.9443 4.1843 1.0049 0.2135 0.0417 0.0039 0.0000 0.0000 
0.485486  1.18421  18.0411 25.8264 45.3848 115.5598 87.3069 27.2767 28.8328 13.2787 6.5477 16.2232 7.3316 4.4410 1.0625 0.2251 0.0439 0.0041 0.0000 0.0000 
0.485486  1.26316  18.8118 27.2056 48.1219 122.9443 92.8990 28.9455 30.6065 14.0396 6.9048 17.1814 7.7188 4.6977 1.1201 0.2367 0.0462 0.0043 0.0000 0.0000 
0.485486  1.34211  19.5825 28.5849 50.8590 130.3289 98.4910 30.6144 32.3801 14.8004 7.2619 18.1396 8.1060 4.9544 1.1777 0.2484 0.0484 0.0045 0.0000 0.0000 
0.485486  1.42105  20.3531 29.9639 53.5958 137.7125 104.0824 32.2830 34.1536 15.5612 7.6190 19.0977 8.4932 5.2111 1.2353 0.2600 0.0507 0.0047 0.0001 0.0000 
0.485486  1.5  21.1238 31.3432 56.3329 145.0971 109.6745 33.9519 35.9272 16.3220 7.9761 20.0559 8.8804 5.4678 1.2930 0.2716 0.0529 0.0049 0.0001 0.0000 
0.535761  0  6.7549 5.3581 4.5712 5.3844 3.9576 2.5967 2.5957 2.1778 1.4515 2.3113 2.0031 0.8296 0.3048 0.0879 0.0206 0.0023 0.0000 0.0000 
0.535761  0.0789474  7.4165 6.6209 7.1979 12.9785 10.3503 4.5210 4.5105 3.0689 1.8530 3.3781 2.4640 1.1580 0.3836 0.1054 0.0245 0.0027 0.0000 0.0000 
0.535761  0.157895  8.0780 7.8837 9.8245 20.5726 16.7430 6.4453 6.4254 3.9600 2.2545 4.4448 2.9248 1.4863 0.4623 0.1230 0.0285 0.0032 0.0000 0.0000 
0.535761  0.236842  8.7396 9.1465 12.4512 28.1667 23.1357 8.3696 8.3402 4.8512 2.6559 5.5115 3.3857 1.8146 0.5411 0.1405 0.0325 0.0036 0.0001 0.0000 
0.535761  0.315789  9.4011 10.4093 15.0779 35.7607 29.5283 10.2939 10.2550 5.7423 3.0574 6.5783 3.8465 2.1429 0.6198 0.1580 0.0365 0.0041 0.0001 0.0000 
0.535761  0.394737  10.0626 11.6721 17.7046 43.3549 35.9211 12.2182 12.1699 6.6335 3.4588 7.6450 4.3074 2.4712 0.6986 0.1756 0.0405 0.0046 0.0001 0.0000 
0.535761  0.473684  10.7242 12.9349 20.3312 50.9489 42.3138 14.1425 14.0847 7.5246 3.8603 8.7118 4.7683 2.7995 0.7773 0.1931 0.0445 0.0050 0.0001 0.0000 
0.535761  0.552632  11.3857 14.1978 22.9579 58.5431 48.7065 16.0668 15.9996 8.4157 4.2618 9.7785 5.2291 3.1278 0.8561 0.2106 0.0485 0.0055 0.0001 0.0000 
0.535761  0.631579  12.0472 15.4606 25.5846 66.1371 55.0992 17.9911 17.9144 9.3069 4.6632 10.8453 5.6900 3.4561 0.9348 0.2281 0.0525 0.0059 0.0001 0.0000 
0.535761  0.710526  12.7088 16.7234 28.2112 73.7312 61.4918 19.9154 19.8292 10.1980 5.0647 11.9120 6.1509 3.7844 1.0136 0.2457 0.0565 0.0064 0.0001 0.0000 
0.535761  0.789474  13.3703 17.9862 30.8379 81.3254 67.8846 21.8397 21.7441 11.0891 5.4661 12.9787 6.6117 4.1127 1.0924 0.2632 0.0605 0.0068 0.0001 0.0000 
0.535761  0.868421  14.0319 19.2490 33.4646 88.9194 74.2772 23.7640 23.6589 11.9803 5.8676 14.0455 7.0726 4.4411 1.1711 0.2807 0.0645 0.0073 0.0001 0.0000 
0.535761  0.947368  14.6934 20.5118 36.0912 96.5135 80.6699 25.6883 25.5737 12.8714 6.2690 15.1122 7.5334 4.7694 1.2499 0.2983 0.0685 0.0077 0.0001 0.0000 
0.535761  1.02632  15.3550 21.7747 38.7181 104.1080 87.0630 27.6127 27.4887 13.7626 6.6705 16.1790 7.9943 5.0977 1.3286 0.3158 0.0725 0.0082 0.0001 0.0000 
0.535761  1.10526  16.0165 23.0374 41.3445 111.7014 93.4551 29.5368 29.4033 14.6536 7.0720 17.2457 8.4551 5.4260 1.4074 0.3333 0.0765 0.0086 0.0001 0.0000 
0.535761  1.18421  16.6780 24.3002 43.9713 119.2957 99.8480 31.4612 31.3182 15.5448 7.4734 18.3124 8.9160 5.7543 1.4861 0.3508 0.0804 0.0091 0.0001 0.0000 
0.535761  1.26316  17.3396 25.5631 46.5980 126.8901 106.2409 33.3856 33.2331 16.4360 7.8749 19.3792 9.3769 6.0826 1.5649 0.3684 0.0844 0.0095 0.0001 0.0000 
0.535761  1.34211  18.0011 26.8259 49.2248 134.4844 112.6338 35.3100 35.1480 17.3271 8.2764 20.4460 9.8378 6.4109 1.6437 0.3859 0.0884 0.0100 0.0001 0.0000 
0.535761  1.42105  18.6626 28.0886 51.8512 142.0778 119.0259 37.2341 37.0627 18.2182 8.6778 21.5126 10.2986 6.7392 1.7224 0.4034 0.0924 0.0104 0.0002 0.0000 
0.535761  1.5  19.3242 29.3515 54.4780 149.6721 125.4188 39.1584 38.9776 19.1093 9.0793 22.5794 10.7595 7.0675 1.8012 0.4209 0.0964 0.0109 0.0002 0.0000 
0.591241  0  7.0001 5.5317 4.7159 5.8798 4.5165 2.9483 2.9733 2.4989 1.7178 2.8134 2.5568 1.1247 0.4478 0.1439 0.0385 0.0052 0.0001 0.0000 
0.591241  0.0789474  7.5799 6.6703 7.1727 13.3480 11.6628 5.2831 5.0037 3.5280 2.1663 3.9597 3.0875 1.5324 0.5521 0.1691 0.0452 0.0061 0.0001 0.0000 
0.591241  0.157895  8.1596 7.8089 9.6294 20.8162 18.8090 7.6179 7.0340 4.5571 2.6148 5.1060 3.6183 1.9401 0.6563 0.1943 0.0518 0.0070 0.0001 0.0000 
0.591241  0.236842  8.7393 8.9475 12.0861 28.2843 25.9552 9.9527 9.0643 5.5862 3.0633 6.2523 4.1490 2.3477 0.7606 0.2195 0.0584 0.0079 0.0001 0.0000 
0.591241  0.315789  9.3191 10.0861 14.5428 35.7525 33.1014 12.2875 11.0946 6.6153 3.5118 7.3986 4.6798 2.7554 0.8648 0.2447 0.0651 0.0088 0.0002 0.0000 
0.591241  0.394737  9.8988 11.2247 16.9996 43.2207 40.2477 14.6223 13.1249 7.6444 3.9603 8.5450 5.2105 3.1631 0.9691 0.2699 0.0717 0.0096 0.0002 0.0000 
0.591241  0.473684  10.4786 12.3633 19.4563 50.6888 47.3939 16.9571 15.1552 8.6735 4.4088 9.6913 5.7413 3.5708 1.0733 0.2951 0.0783 0.0105 0.0002 0.0000 
0.591241  0.552632  11.0583 13.5019 21.9130 58.1571 54.5402 19.2919 17.1856 9.7026 4.8573 10.8376 6.2720 3.9785 1.1776 0.3203 0.0850 0.0114 0.0002 0.0000 
0.591241  0.631579  11.6380 14.6405 24.3697 65.6252 61.6864 21.6267 19.2159 10.7317 5.3058 11.9839 6.8028 4.3862 1.2818 0.3455 0.0916 0.0123 0.0002 0.0000 
0.591241  0.710526  12.2178 15.7791 26.8265 73.0933 68.8327 23.9615 21.2462 11.7608 5.7543 13.1302 7.3335 4.7939 1.3861 0.3707 0.0983 0.0132 0.0003 0.0000 
0.591241  0.789474  12.7975 16.9177 29.2832 80.5616 75.9790 26.2963 23.2765 12.7899 6.2028 14.2766 7.8643 5.2016 1.4903 0.3959 0.1049 0.0141 0.0003 0.0000 
0.591241  0.868421  13.3772 18.0563 31.7399 88.0297 83.1252 28.6311 25.3068 13.8190 6.6514 15.4229 8.3950 5.6092 1.5946 0.4211 0.1115 0.0150 0.0003 0.0000 
0.591241  0.947368  13.9570 19.1949 34.1966 95.4978 90.2714 30.9659 27.3371 14.8481 7.0999 16.5692 8.9258 6.0169 1.6988 0.4463 0.1182 0.0159 0.0003 0.0001 
0.591241  1.02632  14.5367 20.3336 36.6535 102.9664 97.4180 33.3008 29.3675 15.8772 7.5484 17.7156 9.4565 6.4246 1.8031 0.4715 0.1248 0.0168 0.0003 0.0001 
0.591241  1.10526  15.1164 21.4721 39.1100 110.4339 104.5636 35.6354 31.3977 16.9062 7.9969 18.8618 9.9872 6.8323 1.9073 0.4967 0.1314 0.0177 0.0004 0.0001 
0.591241  1.18421  15.6962 22.6107 41.5668 117.9023 111.7101 37.9703 33.4281 17.9354 8.4454 20.0081 10.5180 7.2400 2.0116 0.5220 0.1381 0.0185 0.0004 0.0001 
0.591241  1.26316  16.2759 23.7494 44.0236 125.3707 118.8566 40.3051 35.4584 18.9645 8.8939 21.1545 11.0488 7.6477 2.1158 0.5472 0.1447 0.0194 0.0004 0.0001 
0.591241  1.34211  16.8557 24.8880 46.4804 132.8392 126.0030 42.6400 37.4888 19.9936 9.3424 22.3008 11.5795 8.0554 2.2201 0.5724 0.1514 0.0203 0.0004 0.0001 
0.591241  1.42105  17.4354 26.0265 48.9369 140.3066 133.1486 44.9746 39.5189 21.0226 9.7909 23.4471 12.1102 8.4630 2.3243 0.5976 0.1580 0.0212 0.0004 0.0001 
0.591241  1.5  18.0151 27.1652 51.3937 147.7751 140.2951 47.3095 41.5493 22.0518 10.2394 24.5934 12.6410 8.8707 2.4286 0.6228 0.1646 0.0221 0.0004 0.0001 
0.652468  0  7.2246 5.6783 4.7923 6.2501 5.1131 3.3170 3.3668 2.8413 1.9963 3.3588 3.1823 1.4772 0.6334 0.2248 0.0678 0.0108 0.0002 0.0000 
0.652468  0.0789474  7.7419 6.6833 7.0099 13.2152 12.8273 6.2608 5.5147 4.0025 2.4988 4.5625 3.7743 1.9688 0.7675 0.2596 0.0782 0.0124 0.0003 0.0001 
0.652468  0.157895  8.2592 7.6883 9.2274 20.1804 20.5414 9.2046 7.6627 5.1636 3.0014 5.7662 4.3663 2.4605 0.9016 0.2944 0.0886 0.0141 0.0003 0.0001 
0.652468  0.236842  8.7764 8.6933 11.4450 27.1455 28.2555 12.1484 9.8106 6.3247 3.5039 6.9699 4.9583 2.9521 1.0357 0.3292 0.0990 0.0157 0.0004 0.0001 
0.652468  0.315789  9.2937 9.6983 13.6625 34.1106 35.9696 15.0922 11.9585 7.4859 4.0064 8.1736 5.5503 3.4437 1.1698 0.3640 0.1094 0.0173 0.0004 0.0001 
0.652468  0.394737  9.8110 10.7033 15.8801 41.0758 43.6838 18.0360 14.1065 8.6470 4.5089 9.3774 6.1423 3.9354 1.3039 0.3989 0.1198 0.0189 0.0005 0.0001 
0.652468  0.473684  10.3282 11.7083 18.0976 48.0409 51.3979 20.9798 16.2544 9.8081 5.0114 10.5811 6.7343 4.4270 1.4379 0.4337 0.1302 0.0205 0.0005 0.0001 
0.652468  0.552632  10.8455 12.7133 20.3152 55.0061 59.1121 23.9236 18.4023 10.9693 5.5139 11.7848 7.3264 4.9187 1.5720 0.4685 0.1406 0.0222 0.0006 0.0001 
0.652468  0.631579  11.3627 13.7183 22.5327 61.9711 66.8262 26.8674 20.5503 12.1304 6.0165 12.9885 7.9184 5.4103 1.7061 0.5033 0.1510 0.0238 0.0006 0.0001 
0.652468  0.710526  11.8800 14.7233 24.7502 68.9362 74.5403 29.8112 22.6982 13.2915 6.5190 14.1922 8.5104 5.9020 1.8402 0.5381 0.1614 0.0254 0.0007 0.0001 
0.652468  0.789474  12.3973 15.7283 26.9678 75.9014 82.2545 32.7550 24.8461 14.4527 7.0215 15.3960 9.1024 6.3936 1.9743 0.5729 0.1718 0.0270 0.0007 0.0001 
0.652468  0.868421  12.9145 16.7333 29.1853 82.8665 89.9686 35.6988 26.9941 15.6138 7.5240 16.5997 9.6944 6.8853 2.1083 0.6077 0.1822 0.0287 0.0007 0.0001 
0.652468  0.947368  13.4318 17.7383 31.4029 89.8316 97.6827 38.6426 29.1420 16.7749 8.0265 17.8034 10.2864 7.3769 2.2424 0.6426 0.1926 0.0303 0.0008 0.0001 
0.652468  1.02632  13.9491 18.7434 33.6205 96.7972 105.3973 41.5865 31.2901 17.9361 8.5291 19.0072 10.8784 7.8686 2.3765 0.6774 0.2030 0.0319 0.0008 0.0002 
0.652468  1.10526  14.4663 19.7483 35.8379 103.7617 113.1107 44.5300 33.4378 19.0972 9.0316 20.2108 11.4704 8.3602 2.5106 0.7122 0.2133 0.0335 0.0009 0.0002 
0.652468  1.18421  14.9836 20.7534 38.0555 110.7270 120.8251 47.4739 35.5858 20.2583 9.5341 21.4146 12.0624 8.8518 2.6447 0.7470 0.2237 0.0352 0.0009 0.0002 
0.652468  1.26316  15.5009 21.7584 40.2731 117.6924 128.5395 50.4178 37.7338 21.4195 10.0366 22.6183 12.6544 9.3435 2.7788 0.7818 0.2341 0.0368 0.0010 0.0002 
0.652468  1.34211  16.0181 22.7634 42.4907 124.6577 136.2539 53.3617 39.8818 22.5807 10.5392 23.8221 13.2465 9.8351 2.9128 0.8166 0.2445 0.0384 0.0010 0.0002 
0.652468  1.42105  16.5353 23.7684 44.7081 131.6222 143.9673 56.3052 42.0296 23.7417 11.0416 25.0257 13.8384 10.3267 3.0469 0.8514 0.2549 0.0400 0.0011 0.0002 
